RecordType,Field1,Field2,Field3,Field4,Field5,PartNumber,Quantity,Field8,Date,Price,Field11,Field12,VendorName
8888RTV,0,5773456,177,5674,1,ECR2450BP,69,708,20260127,2.06,11364385,8996,ADI
8888RTV,0,5773456,81,5671,1,XRN-820S-2TB,1,185,20260128,498.43,11364331,8996,ADI
8888RTV,0,5773456,426,5751,4,SBV-A14B,30,379,20260128,21.02,11366624,8996,ADI
8888RTV,0,5773456,168,5787,1,TS-18,2,782,20260129,28.55,11368873,8996,ADI
8888RTV,0,5773456,362,5860,1,WM110,11,697,20260129,6.31,11371323,8996,ADI
8888RTV,0,5773456,103,5782,2,SBP-125WMW1,2,814,20260129,29.25,11368865,8996,ADI
8888RTV,0,5773456,394,5260,4,ANO-L7022R,2,480,20260123,57.64,11349669,8996,ADI
8888RTV,0,5752082,226,4885,3,WG-50781101,5,826,20260123,109.74,11360045,8996,ADI
8888RTV,0,5773456,415,5452,3,XRN-1620SB1-8TB,1,262,20260123,947.82,11355700,8996,ADI
8888RTV,0,5773456,416,5426,5,ANE-L7012L,6,233,20260123,88.43,11355419,8996,ADI
8888RTV,0,5773456,416,5635,6,ANE-L7012L,8,685,20260123,88.43,11362525,8996,ADI
8888RTV,0,5773456,17,5600,1,QNE-C8013RL,6,842,20260126,216.16,11361152,8996,ADI
8888RTV,0,5773456,426,5704,1,SBV-A14B,3,888,20260126,21.02,11364887,8996,ADI
8888RTV,0,5773456,393,5551,4,ARN-810S-2TB,6,815,20260126,277.95,11360223,8996,ADI
8888RTV,0,5773456,182,5365,1,5800PIR-OD2,4,297,20260126,276.03,11353321,8996,ADI
8888RTV,0,5615672,55,1146,2,PG9933,420,503,20260127,70.46,11358612,29905,TYCO SAFETY PRODUCTS CANADA LTD
8888RTV,0,5773456,393,5655,4,ARN-810S-2TB,2,357,20260127,277.95,11363090,8996,ADI
8888RTV,0,5773456,426,5550,1,SBV-A14B,7,673,20260128,21.02,11360218,8996,ADI
8888RTV,0,5773456,91,5856,3,ANO-L7012R,1,682,20260129,57.64,11371118,8996,ADI
8888RTV,0,5773456,91,5635,3,ANO-L7012R,8,685,20260123,57.64,11362525,8996,ADI
8888RTV,0,5773456,130,5591,2,ANE-L7012R,4,267,20260123,88.43,11360950,8996,ADI
8888RTV,0,5773456,167,5472,1,HDMICP25,1,850,20260123,43.14,11356172,8996,ADI
8888RTV,0,5770426,12,1591,1,B-ACS6100R-E,2,817,20260127,1016.18,11365191,191253,BRIVO SYSTEMS LLC
8888RTV,0,5770345,75,4495,1,ADC-VACC-729-JB,2,612,20260128,12.5,11355868,220865,ALARM.COM INC
8888RTV,0,5773456,91,5804,1,ANO-L7012R,1,232,20260128,57.64,11369327,8996,ADI
8888RTV,0,5770462,2,2956,1,493494,5000,659,20260128,.1300625,11366444,6332,PAIGE ELECTRIC CO LP
8888RTV,0,5773456,426,5856,2,SBV-A14B,2,682,20260129,21.02,11371118,8996,ADI
8888RTV,0,5770426,33,1605,1,B-ACS300-E-B,1,827,20260129,495,11369639,191253,BRIVO SYSTEMS LLC
8888RTV,0,5773456,7,5839,3,ARN-410S-2TB,2,573,20260129,248.91,11370919,8996,ADI
8888RTV,0,5773456,196,5515,1,CB110,2,608,20260129,8.68,11358185,8996,ADI
8888RTV,0,5770345,73,4539,4,ADC-AC-X1100-2PSE,1,573,20260129,623.92,11362717,220865,ALARM.COM INC
8888RTV,0,5773456,229,5847,1,QNV-C8011R,3,835,20260129,179.8,11370913,8996,ADI
8888RTV,0,5770462,23,2974,2,710548EWTA,10000,815,20260129,.139926785714286,11373384,6332,PAIGE ELECTRIC CO LP
8888RTV,0,5770415,45,685,1,QS5519-840,1,616,20260129,34.95,11355537,256872,"QOLSYS, INC"
8888RTV,0,5770426,5,1562,1,B-ACS6000-MBE,1,696,20260123,957.78,11358392,191253,BRIVO SYSTEMS LLC
8888RTV,0,5770462,2,2894,1,493494,5000,729,20260123,.1300625,11348876,6332,PAIGE ELECTRIC CO LP
8888RTV,0,5770426,5,1554,1,B-ACS6000-MBE,1,836,20260123,957.78,11355656,191253,BRIVO SYSTEMS LLC
8888RTV,0,5773456,17,5524,1,QNE-C8013RL,15,823,20260123,216.16,11358431,8996,ADI
8888RTV,0,5773456,176,5635,2,XRN-420S-2TB,2,685,20260123,293.72,11362525,8996,ADI
8888RTV,0,5773456,91,5510,3,ANO-L7012R,22,834,20260123,57.64,11358189,8996,ADI
8888RTV,0,5773456,279,5556,5,ANV-L7012R,39,573,20260123,57.64,11360225,8996,ADI
8888RTV,0,5773456,279,5551,3,ANV-L7012R,30,815,20260126,57.64,11360223,8996,ADI
8888RTV,0,5773456,81,5655,1,XRN-820S-2TB,2,357,20260127,498.43,11363090,8996,ADI
8888RTV,0,5773456,196,5379,1,CB110,1,823,20260127,8.68,11353653,8996,ADI
8888RTV,0,5773456,167,5455,2,HDMICP25,1,262,20260127,43.14,11355864,8996,ADI
8888RTV,0,5770345,15,4521,1,ADC-V724X,1,800,20260129,104.26,11359061,220865,ALARM.COM INC
8888RTV,0,5770345,15,4567,1,ADC-V724X,1,821,20260129,104.26,11367735,220865,ALARM.COM INC
8888RTV,0,5773456,43,5794,1,XRN-820S-4TB,1,480,20260129,572.87,11368906,8996,ADI
8888RTV,0,5773456,91,5631,2,ANO-L7012R,4,682,20260123,57.64,11362417,8996,ADI
8888RTV,0,5773456,177,5652,1,ECR2450BP,90,708,20260123,2.06,11362945,8996,ADI
8888RTV,0,5773456,224,5287,6,QNE-C9013RL,10,827,20260123,245.63,11351074,8996,ADI
8888RTV,0,5773456,91,5469,1,ANO-L7012R,8,800,20260123,57.64,11356162,8996,ADI
8888RTV,0,5770345,15,4333,1,ADC-V724X,1,327,20260126,104.26,11331358,220865,ALARM.COM INC
8888RTV,0,5770415,46,679,1,QR0096-840,40,827,20260126,5.28,11351132,256872,"QOLSYS, INC"
8888RTV,0,5773456,17,5668,3,QNE-C8013RL,5,677,20260126,216.16,11364306,8996,ADI
8888RTV,0,5773456,162,5479,1,XRN-1620SB1-4TB,1,529,20260126,790.61,11356272,8996,ADI
8888RTV,0,5770345,10,4482,1,ADC-AC-X1100,1,459,20260126,330,11353732,220865,ALARM.COM INC
8888RTV,0,5773456,177,5551,2,ECR2450BP,17,815,20260126,2.06,11360223,8996,ADI
8888RTV,0,5773456,43,5725,1,XRN-820S-4TB,1,888,20260127,572.87,11366438,8996,ADI
8888RTV,0,5615672,1,1148,2,BATT2.1-4.8V,16,503,20260127,15.49,11362189,29905,TYCO SAFETY PRODUCTS CANADA LTD
8888RTV,0,5773456,196,4853,1,CB110,3,377,20260127,8.68,11335311,8996,ADI
8888RTV,0,5773456,117,4952,1,CBM,14,342,20260128,11.83,11338650,8996,ADI
8888RTV,0,5773456,426,5744,2,SBV-A14B,6,829,20260128,21.02,11366470,8996,ADI
8888RTV,0,5770345,2,4508,1,ADC-AC-ET10,1,826,20260128,143.15,11358389,220865,ALARM.COM INC
8888RTV,0,5773456,162,5830,1,XRN-1620SB1-4TB,1,682,20260129,790.61,11370734,8996,ADI
8888RTV,0,5770426,5,1607,1,B-ACS6000-MBE,1,829,20260129,957.78,11370900,191253,BRIVO SYSTEMS LLC
8888RTV,0,5770345,10,4538,2,ADC-AC-X1100,1,835,20260129,330,11362703,220865,ALARM.COM INC
8888RTV,0,5773456,7,5763,1,ARN-410S-2TB,2,685,20260129,248.91,11367075,8996,ADI
8888RTV,0,5752082,40,4885,5,WG-21155501,7,826,20260123,99.07,11360045,8996,ADI
8888RTV,0,5770345,55,4434,1,ADC-VC728PF,57,503,20260123,151.27,11346987,220865,ALARM.COM INC
8888RTV,0,5773456,177,5610,1,ECR2450BP,2,723,20260123,2.06,11362298,8996,ADI
8888RTV,0,5773456,157,5622,1,XRN-420S-4TB,1,233,20260126,405.38,11362318,8996,ADI
8888RTV,0,5770345,19,4484,1,ADC-VDB750-TH,1,835,20260126,99,11353787,220865,ALARM.COM INC
8888RTV,0,5770457,36,1367,1,20KTKS-02-000000,1,678,20260127,291.65,11355434,7092,HID GLOBAL
8888RTV,0,5773456,426,5754,1,SBV-A14B,4,888,20260127,21.02,11366728,8996,ADI
8888RTV,0,5770457,4,1369,1,1326LMSMV,300,573,20260128,1.99,11355539,7092,HID GLOBAL
8888RTV,0,5770426,7,1595,2,B-ACS6100-DB,1,726,20260128,222.38,11366377,191253,BRIVO SYSTEMS LLC
8888RTV,0,5770462,21,2958,2,710536EWTA,10000,752,20260128,.225166451612903,11366841,6332,PAIGE ELECTRIC CO LP
8888RTV,0,5773456,105,5710,1,TPE-TG80G,1,588,20260129,84.91,11365010,8996,ADI
8888RTV,0,5770462,2,2966,1,493494,22000,573,20260129,.1300625,11369464,6332,PAIGE ELECTRIC CO LP
8888RTV,0,5773456,426,5260,3,SBV-A14B,11,480,20260123,21.02,11349669,8996,ADI
8888RTV,0,5773456,416,5561,2,ANE-L7012L,10,185,20260123,88.43,11360273,8996,ADI
8888RTV,0,5752082,13,4891,4,WG-21035801,1,621,20260123,34.74,11362445,8996,ADI
8888RTV,0,5773456,172,5716,1,5816OD,3,817,20260126,51.16,11365205,8996,ADI
8888RTV,0,5773456,279,5514,2,ANV-L7012R,7,821,20260126,57.64,11358194,8996,ADI
8888RTV,0,5773456,392,5398,1,CB130T,13,469,20260126,8.68,11353903,8996,ADI
8888RTV,0,5770426,33,1573,1,B-ACS300-E-B,1,459,20260126,495,11362363,191253,BRIVO SYSTEMS LLC
8888RTV,0,5773456,299,5253,2,WMS,5,677,20260127,13.41,11349498,8996,ADI
8888RTV,0,5770345,10,4528,2,ADC-AC-X1100,1,842,20260127,330,11360402,220865,ALARM.COM INC
8888RTV,0,5770426,33,1575,1,B-ACS300-E-B,1,827,20260127,495,11362705,191253,BRIVO SYSTEMS LLC
8888RTV,0,5773456,311,5742,3,QNV-C9011R,2,748,20260127,212.55,11366471,8996,ADI
8888RTV,0,5773456,416,5554,4,ANE-L7012L,14,675,20260128,88.43,11360220,8996,ADI
8888RTV,0,5770426,12,1556,1,B-ACS6100R-E,1,262,20260128,1016.18,11355820,191253,BRIVO SYSTEMS LLC
8888RTV,0,5770462,2,2963,1,493494,6000,461,20260129,.1300625,11368811,6332,PAIGE ELECTRIC CO LP
8888RTV,0,5770345,10,4539,2,ADC-AC-X1100,1,573,20260129,330,11362717,220865,ALARM.COM INC
8888RTV,0,5770462,26,2879,1,710636WH,1000,827,20260123,.315894322820037,11345133,6332,PAIGE ELECTRIC CO LP
8888RTV,0,5773456,69,5338,4,0E-22LED3,1,827,20260123,112.89,11352176,8996,ADI
8888RTV,0,5770345,57,4434,3,ADC-VC838PF,108,503,20260123,170.24,11346987,220865,ALARM.COM INC
8888RTV,0,5752082,35,4891,3,WG-21145501,1,621,20260123,50.58,11362445,8996,ADI
8888RTV,0,5773456,385,5222,2,ABM,6,137,20260123,8.68,11348810,8996,ADI
8888RTV,0,5770345,15,4385,1,ADC-V724X,2,834,20260123,104.26,11340232,220865,ALARM.COM INC
8888RTV,0,5773456,225,5608,2,SBV-136BW,2,816,20260126,10.78,11362295,8996,ADI
8888RTV,0,5773456,224,5668,4,QNE-C9013RL,2,677,20260127,245.63,11364306,8996,ADI
8888RTV,0,5773456,162,5691,1,XRN-1620SB1-4TB,1,357,20260128,790.61,11364615,8996,ADI
8888RTV,0,5770426,7,1556,2,B-ACS6100-DB,1,262,20260128,222.38,11355820,191253,BRIVO SYSTEMS LLC
8888RTV,0,5773456,77,5743,1,MM400,2,290,20260129,1.3,11366483,8996,ADI
8888RTV,0,5773456,416,5729,1,ANE-L7012L,2,274,20260129,88.43,11366478,8996,ADI
8888RTV,0,5773456,133,5501,1,SBO-100B1,5,828,20260123,22.05,11358115,8996,ADI
8888RTV,0,5773456,130,5544,1,ANE-L7012R,11,267,20260123,88.43,11360145,8996,ADI
8888RTV,0,5773456,43,5668,1,XRN-820S-4TB,1,677,20260126,572.87,11364306,8996,ADI
8888RTV,0,5773456,423,5653,1,WD22PURZ,1,819,20260126,78.46,11362952,8996,ADI
8888RTV,0,5773456,418,5234,1,SBP-137WMW1,3,813,20260126,27.89,11348944,8996,ADI
8888RTV,0,5770457,37,1371,1,20NKS-02-000000,3,262,20260126,162.65,11355820,7092,HID GLOBAL
8888RTV,0,5773456,392,5559,1,CB130T,1,813,20260126,8.68,11360222,8996,ADI
8888RTV,0,5770426,5,1577,1,B-ACS6000-MBE,1,818,20260127,957.78,11362902,191253,BRIVO SYSTEMS LLC
8888RTV,0,5773456,339,5573,1,DS-2CD2387G2-LU,5,827,20260127,185.07,11360622,8996,ADI
8888RTV,0,5773456,91,5692,1,ANO-L7012R,8,293,20260127,57.64,11364616,8996,ADI
8888RTV,0,5770345,2,4488,1,ADC-AC-ET10,1,612,20260127,143.15,11354201,220865,ALARM.COM INC
8888RTV,0,5773456,415,5494,1,XRN-1620SB1-8TB,1,675,20260128,947.82,11358097,8996,ADI
8888RTV,0,5773456,279,5828,2,ANV-L7012R,8,682,20260129,57.64,11370727,8996,ADI
8888RTV,0,5773456,7,5635,4,ARN-410S-2TB,2,685,20260123,248.91,11362525,8996,ADI
8888RTV,0,5773456,81,5556,4,XRN-820S-2TB,3,573,20260123,498.43,11360225,8996,ADI
8888RTV,0,5773456,279,5539,1,ANV-L7012R,7,815,20260126,57.64,11359215,8996,ADI
8888RTV,0,5773456,416,5613,1,ANE-L7012L,2,266,20260127,88.43,11362293,8996,ADI
8888RTV,0,5773456,426,5620,1,SBV-A14B,2,880,20260127,21.02,11362294,8996,ADI
8888RTV,0,5773456,43,5615,1,XRN-820S-4TB,2,603,20260128,572.87,11362307,8996,ADI
8888RTV,0,5773456,416,5763,2,ANE-L7012L,8,685,20260129,88.43,11367075,8996,ADI
8888RTV,0,5773456,59,5473,1,QND-7012R,4,675,20260123,129.53,11356201,8996,ADI
8888RTV,0,5770345,59,4356,1,ADC-VDB770,22,501,20260123,120.69,11335545,220865,ALARM.COM INC
8888RTV,0,5770345,19,4309,1,ADC-VDB750-TH,1,748,20260126,99,11329284,220865,ALARM.COM INC
8888RTV,0,5773456,69,5459,4,0E-22LED3,1,827,20260126,112.89,11355934,8996,ADI
8888RTV,0,5773456,416,5704,2,ANE-L7012L,3,888,20260126,88.43,11364887,8996,ADI
8888RTV,0,5773456,91,5576,1,ANO-L7012R,4,867,20260126,57.64,11360679,8996,ADI
8888RTV,0,5773456,43,5637,1,XRN-820S-4TB,1,659,20260127,572.87,11362604,8996,ADI
8888RTV,0,5770345,10,4522,1,ADC-AC-X1100,1,237,20260127,330,11360065,220865,ALARM.COM INC
8888RTV,0,5770348,10,105,2,98935-003,5,501,20260126,83,11329264,198147,KWIKSET CORPORATION
8888RTV,0,5615672,59,1141,3,PG9945,48,501,20260126,25.5,11346988,29905,TYCO SAFETY PRODUCTS CANADA LTD
8888RTV,0,5770345,70,4435,5,ADC-VC729P,32,501,20260123,189,11346986,220865,ALARM.COM INC
8888RTV,0,5773456,416,5740,1,ANE-L7012L,2,838,20260128,88.43,11366474,8996,ADI
8888RTV,0,5773456,43,5795,1,XRN-820S-4TB,1,850,20260129,572.87,11369024,8996,ADI
8888RTV,0,5770345,54,4434,6,ADC-VC727P,120,503,20260123,131.49,11346987,220865,ALARM.COM INC
8888RTV,0,5773456,403,5333,1,300-04705V1,1,342,20260123,8.66,11351946,8996,ADI
8888RTV,0,5773456,81,5561,1,XRN-820S-2TB,3,185,20260123,498.43,11360273,8996,ADI
8888RTV,0,5770462,2,2948,1,493494,1000,194,20260123,.1300625,11362835,6332,PAIGE ELECTRIC CO LP
8888RTV,0,5773456,91,5282,2,ANO-L7012R,8,940,20260123,57.64,11351060,8996,ADI
8888RTV,0,5773456,69,5461,5,0E-22LED3,1,827,20260126,112.89,11356000,8996,ADI
8888RTV,0,5773456,57,5532,1,SF632,1,274,20260126,33.46,11358909,8996,ADI
8888RTV,0,5773456,348,5605,1,FP280,1,233,20260127,11.58,11362215,8996,ADI
8888RTV,0,5773456,362,5751,1,WM110,30,379,20260128,6.31,11366624,8996,ADI
8888RTV,0,5773456,394,5775,3,ANO-L7022R,2,686,20260128,57.64,11368808,8996,ADI
8888RTV,0,5773456,159,5667,2,0E-CAT5CMWH,2,275,20260129,116.99,11364297,8996,ADI
8888RTV,0,5773456,91,5780,1,ANO-L7012R,5,234,20260129,57.64,11368870,8996,ADI
8888RTV,0,5770414,37,542,1,HONDWA01,3840,503,20260123,7.25,11308996,32657,NICE NORTH AMERICA
8888RTV,0,5773456,176,5439,2,XRN-420S-2TB,4,690,20260123,293.72,11355426,8996,ADI
8888RTV,0,5770462,13,2930,2,454652AWHA,1000,053,20260123,.194196875,11358880,6332,PAIGE ELECTRIC CO LP
8888RTV,0,5770462,2,2944,1,493494,2500,692,20260123,.1300625,11362407,6332,PAIGE ELECTRIC CO LP
8888RTV,0,5773456,322,5389,1,XRN-820S-8TB,1,831,20260126,838.33,11353777,8996,ADI
8888RTV,0,5773456,91,5555,5,ANO-L7012R,2,820,20260126,57.64,11360217,8996,ADI
8888RTV,0,5773456,426,5520,1,SBV-A14B,5,297,20260126,21.02,11358257,8996,ADI
8888RTV,0,5770345,70,4434,7,ADC-VC729P,17,503,20260127,189,11346987,220865,ALARM.COM INC
8888RTV,0,5773456,339,5353,1,DS-2CD2387G2-LU,8,842,20260127,185.07,11353179,8996,ADI
8888RTV,0,5770409,36,356,1,85803,1440,501,20260127,11.5,11324851,195769,JASCO PRODUCTS COMPANY LLC
8888RTV,0,5770345,15,4548,1,ADC-V724X,1,688,20260129,104.26,11364809,220865,ALARM.COM INC
8888RTV,0,5770345,4,4559,1,ADC-AC-ET25,5,379,20260129,244.73,11366624,220865,ALARM.COM INC
8888RTV,0,5773456,159,5669,2,0E-CAT5CMWH,2,275,20260129,116.99,11364307,8996,ADI
8888RTV,0,5273154,33,15398,1,UB2,2850,503,20260123,1.04,11324832,203219,UNIVERSAL POWER GROUP INC
8888RTV,0,5770426,33,1572,1,B-ACS300-E-B,1,237,20260123,495,11362223,191253,BRIVO SYSTEMS LLC
8888RTV,0,5282114,295,37270,11,6160VPADT,21,503,20260123,120.66,11178360,256963,ADEMCO INC
8888RTV,0,5773456,331,5635,7,1E-HDMI6,20,685,20260123,2.65,11362525,8996,ADI
8888RTV,0,5773456,177,5661,1,ECR2450BP,15,274,20260123,2.06,11363289,8996,ADI
8888RTV,0,5773456,279,5645,2,ANV-L7012R,7,723,20260123,57.64,11362745,8996,ADI
8888RTV,0,5773456,392,4665,1,CB130T,16,777,20260126,8.68,11327569,8996,ADI
8888RTV,0,5773456,279,5681,2,ANV-L7012R,12,830,20260127,57.64,11364386,8996,ADI
8888RTV,0,5773456,81,5812,1,XRN-820S-2TB,1,459,20260129,498.43,11369581,8996,ADI
8888RTV,0,5773456,91,5744,3,ANO-L7012R,8,829,20260129,57.64,11366470,8996,ADI
8888RTV,0,5773456,393,5461,2,ARN-810S-2TB,1,827,20260126,277.95,11356000,8996,ADI
8888RTV,0,5773456,279,5651,1,ANV-L7012R,1,631,20260128,57.64,11362882,8996,ADI
8888RTV,0,5773456,177,5779,1,ECR2450BP,11,837,20260128,2.06,11368861,8996,ADI
8888RTV,0,5773456,47,5496,2,AB110,1,782,20260128,4.73,11358096,8996,ADI
8888RTV,0,5773456,117,5313,1,CBM,3,782,20260128,11.83,11351395,8996,ADI
8888RTV,0,5773456,196,5523,1,CB110,20,814,20260128,8.68,11358394,8996,ADI
8888RTV,0,5615672,89,976,1,WS4939,2100,503,20260129,13.91,10905633,29905,TYCO SAFETY PRODUCTS CANADA LTD
8888RTV,0,5770415,57,691,1,IQP4BASE-GRY,1,820,20260128,68.09,11360964,256872,"QOLSYS, INC"
8888RTV,0,5770426,7,1564,1,B-ACS6100-DB,3,232,20260123,222.38,11358508,191253,BRIVO SYSTEMS LLC
8888RTV,0,5773456,7,5426,4,ARN-410S-2TB,1,233,20260123,248.91,11355419,8996,ADI
8888RTV,0,5773456,279,5555,3,ANV-L7012R,7,820,20260126,57.64,11360217,8996,ADI
8888RTV,0,5773456,196,5690,1,CB110,2,837,20260127,8.68,11364609,8996,ADI
8888RTV,0,5770426,33,1596,1,B-ACS300-E-B,1,829,20260127,495,11366454,191253,BRIVO SYSTEMS LLC
8888RTV,0,5770415,46,686,1,QR0096-840,3,294,20260126,5.28,11356147,256872,"QOLSYS, INC"
8888RTV,0,5773456,358,5649,1,TPE-LG80,1,327,20260128,69.74,11362805,8996,ADI
8888RTV,0,5773456,141,5768,1,QNO-C9083R,3,831,20260129,304.59,11367197,8996,ADI
8888RTV,0,5773456,426,5555,4,SBV-A14B,2,820,20260123,21.02,11360217,8996,ADI
8888RTV,0,5770426,33,1558,1,B-ACS300-E-B,2,718,20260123,495,11358138,191253,BRIVO SYSTEMS LLC
8888RTV,0,5773456,109,5519,1,5828V,1,262,20260123,65.92,11358242,8996,ADI
8888RTV,0,5773456,176,4786,3,XRN-420S-2TB,2,623,20260123,293.72,11331696,8996,ADI
8888RTV,0,5773456,121,5461,3,SBV-140BW,4,827,20260126,21.02,11356000,8996,ADI
8888RTV,0,5752082,242,4893,1,WG-50881108,6,835,20260127,188.12,11362703,8996,ADI
8888RTV,0,5773456,416,5772,3,ANE-L7012L,4,469,20260128,88.43,11367458,8996,ADI
8888RTV,0,5770345,2,4538,1,ADC-AC-ET10,2,835,20260129,143.15,11362703,220865,ALARM.COM INC
8888RTV,0,5773456,81,5710,2,XRN-820S-2TB,1,588,20260129,498.43,11365010,8996,ADI
8888RTV,0,5773456,416,5741,3,ANE-L7012L,46,685,20260129,88.43,11366475,8996,ADI
8888RTV,0,5773456,7,5678,5,ARN-410S-2TB,3,623,20260129,248.91,11364389,8996,ADI
8888RTV,0,5773456,423,5546,2,WD22PURZ,2,623,20260129,78.46,11360210,8996,ADI
8888RTV,0,5770345,52,4434,4,ADC-VACC-MNT110,29,503,20260123,15.05,11346987,220865,ALARM.COM INC
8888RTV,0,5770345,58,4434,2,ADC-VC847PF,4,503,20260123,144.26,11346987,220865,ALARM.COM INC
8888RTV,0,5773456,103,5591,3,SBP-125WMW1,4,267,20260123,29.25,11360950,8996,ADI
8888RTV,0,5770345,8,4529,1,ADC-AC-MR52,2,842,20260126,372.55,11360421,220865,ALARM.COM INC
8888RTV,0,5773456,404,5608,3,ANV-L7082R,2,816,20260126,85.15,11362295,8996,ADI
8888RTV,0,5773456,138,4921,2,PC130T,2,813,20260126,9.46,11337494,8996,ADI
8888RTV,0,5773456,432,5699,2,ARN-1610S-4TB,1,327,20260127,464.63,11364714,8996,ADI
8888RTV,0,5773456,162,5684,2,XRN-1620SB1-4TB,1,831,20260128,790.61,11364387,8996,ADI
8888RTV,0,5773456,190,5705,1,ANO-L7082R,2,884,20260128,85.15,11364886,8996,ADI
8888RTV,0,5773456,416,5705,3,ANE-L7012L,4,884,20260128,88.43,11364886,8996,ADI
8888RTV,0,5770426,7,1576,2,B-ACS6100-DB,1,459,20260128,222.38,11362742,191253,BRIVO SYSTEMS LLC
8888RTV,0,5773456,81,5543,1,XRN-820S-2TB,1,829,20260128,498.43,11360129,8996,ADI
8888RTV,0,5773456,378,5806,1,0E-CAT5RBK,10,573,20260129,117.99,11369464,8996,ADI
8888RTV,0,5773456,279,5648,1,ANV-L7012R,2,675,20260129,57.64,11362804,8996,ADI
8888RTV,0,5773456,171,5079,1,2WTA-B,2300,503,20260129,55.18,11344111,8996,ADI
8888RTV,0,5752082,166,4899,1,WG-45061101,2,685,20260129,95.35,11365021,8996,ADI
8888RTV,0,5773456,177,5678,3,ECR2450BP,77,623,20260129,2.06,11364389,8996,ADI
8888RTV,0,5773456,121,5616,3,SBV-140BW,5,342,20260123,21.02,11362302,8996,ADI
8888RTV,0,5770345,6,4300,1,ADC-AC-LP1502-PSE,3,623,20260123,901,11329015,220865,ALARM.COM INC
8888RTV,0,5752082,37,4891,2,WG-21145801,2,621,20260123,48.95,11362445,8996,ADI
8888RTV,0,5773456,224,5707,1,QNE-C9013RL,4,888,20260127,245.63,11364983,8996,ADI
8888RTV,0,5773456,393,5731,2,ARN-810S-2TB,6,842,20260127,277.95,11366485,8996,ADI
8888RTV,0,5773456,404,5733,1,ANV-L7082R,2,817,20260127,85.15,11366480,8996,ADI
8888RTV,0,5773456,153,5455,1,TC-TR6,1,262,20260127,43.29,11355864,8996,ADI
8888RTV,0,5770345,75,4515,1,ADC-VACC-729-JB,3,880,20260129,12.5,11358716,220865,ALARM.COM INC
8888RTV,0,5770345,75,4496,1,ADC-VACC-729-JB,1,612,20260128,12.5,11355891,220865,ALARM.COM INC
8888RTV,0,5770345,75,4485,1,ADC-VACC-729-JB,1,612,20260126,12.5,11353867,220865,ALARM.COM INC
8888RTV,0,5770426,5,1588,1,B-ACS6000-MBE,1,831,20260128,957.78,11364789,191253,BRIVO SYSTEMS LLC
8888RTV,0,5770345,15,4532,1,ADC-V724X,2,830,20260128,104.26,11362261,220865,ALARM.COM INC
8888RTV,0,5770415,45,693,1,QS5519-840,1,659,20260128,34.95,11364433,256872,"QOLSYS, INC"
8888RTV,0,5752082,37,4896,1,WG-21145801,10,867,20260128,48.95,11364370,8996,ADI
8888RTV,0,5773456,176,5751,3,XRN-420S-2TB,2,379,20260128,293.72,11366624,8996,ADI
8888RTV,0,5773456,393,5824,2,ARN-810S-2TB,1,888,20260129,277.95,11370681,8996,ADI
8888RTV,0,5773456,196,4771,2,CB110,5,831,20260123,8.68,11330973,8996,ADI
8888RTV,0,5752082,55,4885,2,WG-22065509,3,826,20260123,77.52,11360045,8996,ADI
8888RTV,0,5773456,153,5452,1,TC-TR6,1,262,20260123,43.29,11355700,8996,ADI
8888RTV,0,5770426,5,1567,1,B-ACS6000-MBE,1,693,20260123,957.78,11360040,191253,BRIVO SYSTEMS LLC
8888RTV,0,5773456,279,5505,1,ANV-L7012R,3,342,20260123,57.64,11358166,8996,ADI
8888RTV,0,5773456,177,5629,1,ECR2450BP,144,888,20260123,2.06,11362411,8996,ADI
8888RTV,0,5770345,15,4524,1,ADC-V724X,1,573,20260126,104.26,11360180,220865,ALARM.COM INC
8888RTV,0,5773456,81,5625,1,XRN-820S-2TB,1,294,20260126,498.43,11362366,8996,ADI
8888RTV,0,5773456,393,5679,4,ARN-810S-2TB,2,697,20260126,277.95,11364396,8996,ADI
8888RTV,0,5773456,394,5615,3,ANO-L7022R,3,603,20260128,57.64,11362307,8996,ADI
8888RTV,0,5773456,81,5554,1,XRN-820S-2TB,2,675,20260128,498.43,11360220,8996,ADI
8888RTV,0,5773456,426,5698,1,SBV-A14B,16,722,20260128,21.02,11364697,8996,ADI
8888RTV,0,5752082,236,4898,1,WG-50785501,10,357,20260128,54.89,11364615,8996,ADI
8888RTV,0,5770345,59,4352,1,ADC-VDB770,58,503,20260128,120.69,11335520,220865,ALARM.COM INC
8888RTV,0,5773456,91,5687,3,ANO-L7012R,4,884,20260128,57.64,11364479,8996,ADI
8888RTV,0,5773456,426,5750,1,SBV-A14B,4,682,20260128,21.02,11366612,8996,ADI
8888RTV,0,5773456,162,5797,1,XRN-1620SB1-4TB,1,293,20260129,790.61,11369062,8996,ADI
8888RTV,0,5773456,432,5419,2,ARN-1610S-4TB,1,233,20260123,464.63,11355347,8996,ADI
8888RTV,0,5773456,91,5507,3,ANO-L7012R,20,688,20260123,57.64,11358188,8996,ADI
8888RTV,0,5770462,2,2951,1,493494,2000,850,20260123,.1300625,11363286,6332,PAIGE ELECTRIC CO LP
8888RTV,0,5773456,81,5282,1,XRN-820S-2TB,1,940,20260123,498.43,11351060,8996,ADI
8888RTV,0,5773456,426,5514,3,SBV-A14B,5,821,20260126,21.02,11358194,8996,ADI
8888RTV,0,5773456,89,5514,1,TPE-TG50G,1,821,20260126,46.71,11358194,8996,ADI
