RecordType,Field1,Field2,Field3,Field4,Field5,PartNumber,Quantity,Field8,Date,Price,Field11,Field12,VendorName
8888RTV,0,5773456,89,4925,1,TPE-TG50G,1,824,20260112,46.71,11337493,8996,ADI
8888RTV,0,5770345,2,4377,1,ADC-AC-ET10,5,137,20260114,143.15,11339569,220865,ALARM.COM INC
8888RTV,0,5773456,359,5117,1,PFB203W,10,272,20260115,17.42,11344492,8996,ADI
8888RTV,0,5773456,311,5166,1,QNV-C9011R,2,834,20260115,212.55,11346871,8996,ADI
8888RTV,0,5773456,279,5192,1,ANV-L7012R,4,262,20260115,57.64,11347170,8996,ADI
8888RTV,0,5773456,81,4909,1,XRN-820S-2TB,1,829,20260109,498.43,11337395,8996,ADI
8888RTV,0,5773456,426,4974,3,SBV-A14B,3,682,20260109,21.02,11339843,8996,ADI
8888RTV,0,5773456,394,4984,2,ANO-L7022R,7,678,20260109,57.64,11340093,8996,ADI
8888RTV,0,5773456,66,4939,1,DC4811,20,195,20260109,15.73,11337959,8996,ADI
8888RTV,0,5773456,117,4770,1,CBM,5,836,20260110,11.83,11330882,8996,ADI
8888RTV,0,5770414,25,537,1,2GIG-BATT2X,70,503,20260112,18.25,11298063,32657,NICE NORTH AMERICA
8888RTV,0,5770345,15,4388,1,ADC-V724X,1,603,20260112,104.26,11340477,220865,ALARM.COM INC
8888RTV,0,5770345,59,4248,1,ADC-VDB770,70,503,20260112,120.69,11322033,220865,ALARM.COM INC
8888RTV,0,5770345,10,4359,2,ADC-AC-X1100,1,815,20260113,330,11335598,220865,ALARM.COM INC
8888RTV,0,5773456,392,4785,2,CB130T,7,267,20260113,8.68,11331420,8996,ADI
8888RTV,0,5773456,91,5025,1,ANO-L7012R,11,691,20260114,57.64,11341933,8996,ADI
8888RTV,0,5770426,33,1524,1,B-ACS300-E-B,1,688,20260114,495,11346750,191253,BRIVO SYSTEMS LLC
8888RTV,0,5773456,224,4919,2,QNE-C9013RL,2,693,20260114,245.63,11337490,8996,ADI
8888RTV,0,5773456,81,5113,2,XRN-820S-2TB,1,272,20260115,498.43,11344419,8996,ADI
8888RTV,0,5773456,348,5028,2,FP280,12,623,20260115,11.58,11341934,8996,ADI
8888RTV,0,5770345,15,4336,1,ADC-V724X,1,835,20260115,104.26,11332649,220865,ALARM.COM INC
8888RTV,0,5282114,253,37448,1,5816WMBR,2,501,20260115,9.97,11322630,256963,ADEMCO INC
8888RTV,0,5770462,1,2888,2,487343,10000,815,20260114,.0826285714285714,11347007,6332,PAIGE ELECTRIC CO LP
8888RTV,0,5770415,36,658,2,QS5210-840,34,501,20260112,43.7,11329260,256872,"QOLSYS, INC"
8888RTV,0,5770462,21,2864,1,710536EWTA,10000,469,20260113,.225166451612903,11340230,6332,PAIGE ELECTRIC CO LP
8888RTV,0,5770462,30,2868,1,741802PL-L,4000,781,20260113,.1446875,11341818,6332,PAIGE ELECTRIC CO LP
8888RTV,0,5770426,12,1535,1,B-ACS6100R-E,1,831,20260115,1016.18,11349499,191253,BRIVO SYSTEMS LLC
8888RTV,0,5282114,259,37452,7,5821,7,503,20260115,34.39,11322557,256963,ADEMCO INC
8888RTV,0,5773456,139,5208,2,HDMICP10,1,815,20260115,15.37,11347707,8996,ADI
8888RTV,0,5770345,4,4297,1,ADC-AC-ET25,2,272,20260109,244.73,11328856,220865,ALARM.COM INC
8888RTV,0,5773456,176,4936,1,XRN-420S-2TB,1,884,20260109,293.72,11337759,8996,ADI
8888RTV,0,5770345,10,4310,2,ADC-AC-X1100,1,237,20260109,330,11329421,220865,ALARM.COM INC
8888RTV,0,5773456,393,4914,1,ARN-810S-2TB,1,327,20260109,277.95,11337496,8996,ADI
8888RTV,0,5773456,279,4983,2,ANV-L7012R,3,830,20260109,57.64,11340078,8996,ADI
8888RTV,0,5770415,46,659,1,QR0096-840,1,829,20260109,5.28,11330277,256872,"QOLSYS, INC"
8888RTV,0,5272817,170,23823,1,AHVR0824T,1,137,20260112,270.7,11342546,101933,MATRIX NETWORK INC
8888RTV,0,5773456,121,4832,2,SBV-140BW,4,827,20260112,21.02,11333418,8996,ADI
8888RTV,0,5773456,343,5045,1,LN522,4,632,20260112,11.02,11342235,8996,ADI
8888RTV,0,5773456,43,4985,1,XRN-820S-4TB,1,831,20260113,572.87,11340121,8996,ADI
8888RTV,0,5770345,2,4366,1,ADC-AC-ET10,8,820,20260113,143.15,11337489,220865,ALARM.COM INC
8888RTV,0,5770342,103,1377,2,MCW-S/B,2,815,20260113,17.85,11340263,8620,AIPHONE CORPORATION
8888RTV,0,5770426,5,1515,1,B-ACS6000-MBE,1,836,20260114,957.78,11342806,191253,BRIVO SYSTEMS LLC
8888RTV,0,5773456,279,4968,1,ANV-L7012R,4,379,20260114,57.64,11339739,8996,ADI
8888RTV,0,5773456,109,5142,1,5828V,1,612,20260115,65.92,11345023,8996,ADI
8888RTV,0,5773456,7,5179,1,ARN-410S-2TB,1,867,20260115,248.91,11346884,8996,ADI
8888RTV,0,5773456,157,5006,1,XRN-420S-4TB,1,612,20260115,405.38,11340713,8996,ADI
8888RTV,0,5282114,452,37452,34,5800SMOKEV,426,503,20260115,36.26,11322557,256963,ADEMCO INC
8888RTV,0,5773456,261,5183,1,SBO-140BW,5,837,20260115,22.05,11346965,8996,ADI
8888RTV,0,5282114,93,37452,22,SIXFLOODA,269,503,20260115,40.79,11322557,256963,ADEMCO INC
8888RTV,0,5770415,46,664,1,QR0096-840,1,782,20260115,5.28,11335287,256872,"QOLSYS, INC"
8888RTV,0,5773456,130,4859,4,ANE-L7012R,4,688,20260109,88.43,11335313,8996,ADI
8888RTV,0,5773456,81,4916,2,XRN-820S-2TB,1,820,20260112,498.43,11337489,8996,ADI
8888RTV,0,5770462,1,2836,1,487343,5000,297,20260112,.0826285714285714,11332715,6332,PAIGE ELECTRIC CO LP
8888RTV,0,5773456,81,5077,1,XRN-820S-2TB,1,697,20260113,498.43,11344101,8996,ADI
8888RTV,0,5770426,5,1477,1,B-ACS6000-MBE,1,696,20260113,886.83,11327290,191253,BRIVO SYSTEMS LLC
8888RTV,0,5773456,279,5071,1,ANV-L7012R,3,343,20260114,57.64,11344022,8996,ADI
8888RTV,0,5770462,21,2877,1,710536EWTA,1000,677,20260114,.225166451612903,11344803,6332,PAIGE ELECTRIC CO LP
8888RTV,0,5773456,423,5072,1,WD22PURZ,1,782,20260114,78.46,11344069,8996,ADI
8888RTV,0,5773456,279,5180,1,ANV-L7012R,4,708,20260114,57.64,11346927,8996,ADI
8888RTV,0,5773456,117,3962,1,CBM,4,827,20260114,11.83,11301936,8996,ADI
8888RTV,0,5773456,279,5225,3,ANV-L7012R,22,819,20260115,57.64,11348927,8996,ADI
8888RTV,0,5770457,17,1341,1,20NKS-00-000000,1,459,20260115,185.09,11344253,7092,HID GLOBAL
8888RTV,0,5773456,418,5226,1,SBP-137WMW1,10,819,20260115,27.89,11348929,8996,ADI
8888RTV,0,5773456,81,5026,1,XRN-820S-2TB,2,180,20260115,498.43,11341939,8996,ADI
8888RTV,0,5282114,264,37443,10,5834-4ADT,324,503,20260109,12.46,11322537,256963,ADEMCO INC
8888RTV,0,5770457,36,1319,1,20KTKS-02-000000,1,837,20260109,291.65,11333183,7092,HID GLOBAL
8888RTV,0,5773456,110,5017,2,ARN-810S-4TB,1,842,20260113,409.52,11341853,8996,ADI
8888RTV,0,5770426,5,1537,1,B-ACS6000-MBE,1,703,20260115,957.78,11349619,191253,BRIVO SYSTEMS LLC
8888RTV,0,5773456,426,4948,1,SBV-A14B,4,294,20260109,21.02,11338333,8996,ADI
8888RTV,0,5773456,69,5051,1,0E-22LED3,1,692,20260112,112.89,11342475,8996,ADI
8888RTV,0,5770345,74,4322,3,ADC-AC-X100,1,612,20260112,269,11330602,220865,ALARM.COM INC
8888RTV,0,5770345,2,4332,1,ADC-AC-ET10,2,821,20260112,143.15,11331359,220865,ALARM.COM INC
8888RTV,0,5770342,103,1371,3,MCW-S/B,2,723,20260113,17.85,11336088,8620,AIPHONE CORPORATION
8888RTV,0,5770342,63,1381,1,JP-4HD,2,818,20260113,839.8,11342093,8620,AIPHONE CORPORATION
8888RTV,0,5770462,1,2861,1,487343,15000,682,20260113,.0826285714285714,11339877,6332,PAIGE ELECTRIC CO LP
8888RTV,0,5773456,392,4539,1,CB130T,16,777,20260113,8.68,11322964,8996,ADI
8888RTV,0,5773456,7,5084,3,ARN-410S-2TB,6,685,20260113,248.91,11344162,8996,ADI
8888RTV,0,5773456,201,5139,1,CO1224T,20,503,20260113,71.25,11344851,8996,ADI
8888RTV,0,5773456,17,5099,2,QNE-C8013RL,1,686,20260113,216.16,11344187,8996,ADI
8888RTV,0,5770462,2,2880,1,493494,12000,829,20260114,.1300625,11346743,6332,PAIGE ELECTRIC CO LP
8888RTV,0,5770345,2,4403,1,ADC-AC-ET10,1,693,20260114,143.15,11342298,220865,ALARM.COM INC
8888RTV,0,5770345,10,4313,2,ADC-AC-X1100,1,693,20260114,330,11330128,220865,ALARM.COM INC
8888RTV,0,5282114,479,37452,38,SIXMINICT3A,1909,503,20260115,13.88,11322557,256963,ADEMCO INC
8888RTV,0,5773456,233,5106,1,WD42PURZ,2,674,20260115,111.61,11344312,8996,ADI
8888RTV,0,5770457,14,1329,2,20KTKS-00-000000,2,708,20260115,314.08,11338065,7092,HID GLOBAL
8888RTV,0,5773456,393,5236,2,ARN-810S-2TB,3,316,20260115,277.95,11348949,8996,ADI
8888RTV,0,5773456,190,5154,1,ANO-L7082R,4,688,20260115,85.15,11346792,8996,ADI
8888RTV,0,5773456,196,4359,1,CB110,8,675,20260109,8.68,11317250,8996,ADI
8888RTV,0,5752082,35,4851,2,WG-21145501,6,588,20260109,50.58,11337373,8996,ADI
8888RTV,0,5770342,69,1374,1,JPS-4AED,1,137,20260109,1361.7,11339569,8620,AIPHONE CORPORATION
8888RTV,0,5770345,19,4334,1,ADC-VDB750-TH,1,821,20260109,99,11331643,220865,ALARM.COM INC
8888RTV,0,5773456,197,4929,1,SBP-140WMW,1,940,20260112,29.25,11337539,8996,ADI
8888RTV,0,5770457,4,1335,1,1326LMSMV,100,729,20260112,1.99,11340016,7092,HID GLOBAL
8888RTV,0,5773456,176,5033,1,XRN-420S-2TB,1,777,20260112,293.72,11341935,8996,ADI
8888RTV,0,5773456,393,5030,2,ARN-810S-2TB,1,697,20260112,277.95,11341940,8996,ADI
8888RTV,0,5773456,81,3321,1,XRN-820S-2TB,1,180,20260113,498.43,11280320,8996,ADI
8888RTV,0,5773456,176,5088,1,XRN-420S-2TB,2,275,20260114,293.72,11344163,8996,ADI
8888RTV,0,5773456,57,4395,2,SF632,1,693,20260114,33.46,11317519,8996,ADI
8888RTV,0,5773456,146,5064,3,TPE-TG51G,1,827,20260115,42.43,11342881,8996,ADI
8888RTV,0,5770426,7,1536,2,B-ACS6100-DB,1,831,20260115,222.38,11349569,191253,BRIVO SYSTEMS LLC
8888RTV,0,5282114,257,37443,15,5819S,48,503,20260109,15.86,11322537,256963,ADEMCO INC
8888RTV,0,5773456,332,4903,1,PB-EXIT,2,683,20260109,66.85,11337324,8996,ADI
8888RTV,0,5770345,70,4305,6,ADC-VC729P,16,501,20260112,189,11329168,220865,ALARM.COM INC
8888RTV,0,5773456,362,4920,1,WM110,1,238,20260112,6.31,11337488,8996,ADI
8888RTV,0,5773456,279,5140,4,ANV-L7012R,20,469,20260113,57.64,11344877,8996,ADI
8888RTV,0,5773456,81,5099,1,XRN-820S-2TB,1,686,20260113,498.43,11344187,8996,ADI
8888RTV,0,5773456,279,4379,3,ANV-L7012R,3,828,20260114,57.64,11317395,8996,ADI
8888RTV,0,5773456,196,4037,1,CB110,6,342,20260114,8.68,11304810,8996,ADI
8888RTV,0,5773456,91,5188,1,ANO-L7012R,1,826,20260115,57.64,11347121,8996,ADI
8888RTV,0,5773456,69,4928,1,0E-22LED3,6,827,20260115,112.89,11337532,8996,ADI
8888RTV,0,5282114,483,37395,1,ADTCONVERT-2,5460,503,20260115,41.2,11281832,256963,ADEMCO INC
8888RTV,0,5770409,36,342,1,85803,720,503,20260113,11.5,11313173,195769,JASCO PRODUCTS COMPANY LLC
8888RTV,0,5770347,1,358,1,EN-BR304P-0,1,608,20260113,434.25,11339899,242767,EAGLE EYE NETWORKS INC
8888RTV,0,5282114,235,37448,8,5800PIR,36,501,20260115,50.01,11322630,256963,ADEMCO INC
8888RTV,0,5282114,455,37448,21,SIXSMOKEVA,800,501,20260115,36.26,11322630,256963,ADEMCO INC
8888RTV,0,5282114,91,37452,25,SIXCTA-BR,184,503,20260115,9.97,11322557,256963,ADEMCO INC
8888RTV,0,5773456,279,5267,3,ANV-L7012R,8,819,20260115,57.64,11349724,8996,ADI
8888RTV,0,5773456,432,5207,3,ARN-1610S-4TB,1,815,20260115,464.63,11347677,8996,ADI
8888RTV,0,5282114,387,37448,22,SIXFOB2A,249,501,20260115,12.46,11322630,256963,ADEMCO INC
8888RTV,0,5282114,474,37452,37,SIXCOVA,52,503,20260115,40.79,11322557,256963,ADEMCO INC
8888RTV,0,5773456,139,4950,1,HDMICP10,5,621,20260109,15.37,11338454,8996,ADI
8888RTV,0,5773456,162,4998,1,XRN-1620SB1-4TB,1,685,20260109,790.61,11340447,8996,ADI
8888RTV,0,5770345,19,4309,1,ADC-VDB750-TH,1,748,20260112,99,11329284,220865,ALARM.COM INC
8888RTV,0,5773456,332,4971,1,PB-EXIT,2,459,20260112,66.85,11339754,8996,ADI
8888RTV,0,5773456,157,4943,1,XRN-420S-4TB,1,831,20260112,405.38,11338154,8996,ADI
8888RTV,0,5770345,74,4289,3,ADC-AC-X100,1,469,20260112,269,11327273,220865,ALARM.COM INC
8888RTV,0,5773456,278,4993,1,PC110,4,823,20260112,9.46,11340334,8996,ADI
8888RTV,0,5773456,416,4878,1,ANE-L7012L,8,777,20260112,88.43,11335515,8996,ADI
8888RTV,0,5770426,33,1519,1,B-ACS300-E-B,3,293,20260112,495,11344202,191253,BRIVO SYSTEMS LLC
8888RTV,0,5773456,362,4923,2,WM110,2,815,20260113,6.31,11337495,8996,ADI
8888RTV,0,5770345,27,4374,1,ADC-VDBA-PM,1,669,20260114,13.7,11338296,220865,ALARM.COM INC
8888RTV,0,5773456,16,5201,1,AL400ULX,1,327,20260114,167.45,11347426,8996,ADI
8888RTV,0,5773456,332,5100,1,PB-EXIT,3,293,20260114,66.85,11344202,8996,ADI
8888RTV,0,5773456,157,4961,1,XRN-420S-4TB,1,827,20260114,405.38,11339740,8996,ADI
8888RTV,0,5770410,14,935,1,GA02411-US,1224,503,20260114,176.4,11290500,269855,GOOGLE LLC
8888RTV,0,5773456,427,5159,1,GI-M100W,100,501,20260115,.91,11346806,8996,ADI
8888RTV,0,5770426,33,1533,1,B-ACS300-E-B,1,688,20260115,495,11349089,191253,BRIVO SYSTEMS LLC
8888RTV,0,5282114,99,37443,23,SIXSIREN-ODA,385,503,20260109,67.98,11322537,256963,ADEMCO INC
8888RTV,0,5773456,362,4911,1,WM110,6,696,20260112,6.31,11337415,8996,ADI
8888RTV,0,5773456,81,4982,1,XRN-820S-2TB,1,726,20260112,498.43,11340052,8996,ADI
8888RTV,0,5773456,279,4965,2,ANV-L7012R,7,677,20260112,57.64,11339734,8996,ADI
8888RTV,0,5773456,416,4969,3,ANE-L7012L,2,691,20260113,88.43,11339752,8996,ADI
8888RTV,0,5773456,404,5140,5,ANV-L7082R,6,469,20260113,85.15,11344877,8996,ADI
8888RTV,0,5773456,7,4997,3,ARN-410S-2TB,1,817,20260113,248.91,11340426,8996,ADI
8888RTV,0,5773456,362,4379,1,WM110,3,828,20260114,6.31,11317395,8996,ADI
8888RTV,0,5773456,196,4829,1,CB110,8,137,20260114,8.68,11333330,8996,ADI
8888RTV,0,5282114,23,37448,17,DESKMT-AIO,250,501,20260115,16.98,11322630,256963,ADEMCO INC
8888RTV,0,5770342,103,1373,2,MCW-S/B,3,357,20260112,17.85,11338153,8620,AIPHONE CORPORATION
8888RTV,0,5770410,24,949,1,GA09963-US,240,503,20260114,83.3,11313067,269855,GOOGLE LLC
8888RTV,0,5273154,28,15402,1,UB613,1,835,20260114,3.19,11330498,203219,UNIVERSAL POWER GROUP INC
8888RTV,0,5773456,394,5095,1,ANO-L7022R,1,683,20260115,57.64,11344160,8996,ADI
8888RTV,0,5773456,311,4921,10,QNV-C9011R,2,813,20260109,212.55,11337494,8996,ADI
8888RTV,0,5770345,70,4304,7,ADC-VC729P,32,503,20260112,189,11329166,220865,ALARM.COM INC
8888RTV,0,5773456,176,4967,1,XRN-420S-2TB,1,631,20260113,293.72,11339733,8996,ADI
8888RTV,0,5773456,121,4830,1,SBV-140BW,4,673,20260113,21.02,11333329,8996,ADI
8888RTV,0,5772809,2,115,3,ARN-410S-2TB,1,812,20260113,248.91,11075012,8996,ADI
8888RTV,0,5770345,15,4378,1,ADC-V724X,1,137,20260113,104.26,11339598,220865,ALARM.COM INC
8888RTV,0,5282114,479,37381,57,SIXMINICT3A,9180,503,20260115,13.88,11275497,256963,ADEMCO INC
8888RTV,0,5770457,4,1333,1,1326LMSMV,100,708,20260115,1.99,11339928,7092,HID GLOBAL
8888RTV,0,5773456,279,4922,2,ANV-L7012R,32,573,20260109,57.64,11337497,8996,ADI
8888RTV,0,5752082,13,4851,3,WG-21035801,3,588,20260109,34.74,11337373,8996,ADI
8888RTV,0,5770462,23,2860,2,710548EWTA,2000,692,20260109,.139926785714286,11339821,6332,PAIGE ELECTRIC CO LP
8888RTV,0,5773456,91,4983,3,ANO-L7012R,1,830,20260109,57.64,11340078,8996,ADI
8888RTV,0,5773456,177,4859,1,ECR2450BP,6,688,20260109,2.06,11335313,8996,ADI
8888RTV,0,5773456,416,4915,1,ANE-L7012L,7,675,20260109,88.43,11337491,8996,ADI
8888RTV,0,5773456,236,4731,1,SL-350QFR,4,842,20260112,737.41,11330424,8996,ADI
8888RTV,0,5773456,279,5060,2,ANV-L7012R,1,836,20260112,57.64,11342698,8996,ADI
8888RTV,0,5773456,416,5069,3,ANE-L7012L,2,888,20260114,88.43,11343946,8996,ADI
8888RTV,0,5770345,10,4400,1,ADC-AC-X1100,1,752,20260114,330,11342136,220865,ALARM.COM INC
8888RTV,0,5773456,230,5193,1,ECR1632BP,72,693,20260115,2.28,11347193,8996,ADI
8888RTV,0,5773456,91,5189,2,ANO-L7012R,3,693,20260115,57.64,11347161,8996,ADI
8888RTV,0,5770414,25,536,1,2GIG-BATT2X,70,501,20260115,18.25,11298060,32657,NICE NORTH AMERICA
8888RTV,0,5770345,2,4380,2,ADC-AC-ET10,9,820,20260115,143.15,11339840,220865,ALARM.COM INC
8888RTV,0,5282114,258,37452,9,5820L,6,503,20260115,20.11,11322557,256963,ADEMCO INC
8888RTV,0,5282114,99,37452,23,SIXSIREN-ODA,104,503,20260115,67.98,11322557,256963,ADEMCO INC
8888RTV,0,5773456,91,5010,3,ANO-L7012R,7,729,20260112,57.64,11341804,8996,ADI
8888RTV,0,5770462,21,2867,1,710536EWTA,2000,677,20260112,.225166451612903,11341817,6332,PAIGE ELECTRIC CO LP
8888RTV,0,5770345,88,4346,1,ADC-V730,2,686,20260112,106.26,11335300,220865,ALARM.COM INC
8888RTV,0,5773456,91,5035,2,ANO-L7012R,5,316,20260112,57.64,11342027,8996,ADI
8888RTV,0,5770342,11,1383,1,JV-1FD,1,686,20260113,291.55,11344031,8620,AIPHONE CORPORATION
8888RTV,0,5770462,33,2872,1,9X2445E4B1,3000,686,20260113,.121425407166124,11342638,6332,PAIGE ELECTRIC CO LP
8888RTV,0,5773456,190,4962,1,ANO-L7082R,2,621,20260114,85.15,11339741,8996,ADI
8888RTV,0,5770345,15,4292,1,ADC-V724X,1,137,20260114,104.26,11327812,220865,ALARM.COM INC
8888RTV,0,5773456,176,5131,1,XRN-420S-2TB,1,238,20260114,293.72,11344770,8996,ADI
8888RTV,0,5770345,10,4371,1,ADC-AC-X1100,1,357,20260115,330,11338060,220865,ALARM.COM INC
8888RTV,0,5770462,23,2892,1,710548EWTA,1000,867,20260115,.139926785714286,11347476,6332,PAIGE ELECTRIC CO LP
8888RTV,0,5770426,33,1503,1,B-ACS300-E-B,1,708,20260109,495,11338065,191253,BRIVO SYSTEMS LLC
8888RTV,0,5770345,10,4328,2,ADC-AC-X1100,1,053,20260109,330,11331102,220865,ALARM.COM INC
8888RTV,0,5770462,2,2843,1,493494,10000,824,20260109,.1300625,11335380,6332,PAIGE ELECTRIC CO LP
8888RTV,0,5770457,22,1326,1,3350PMSMV,100,703,20260109,2.1,11337312,7092,HID GLOBAL
8888RTV,0,5770462,23,2851,3,710548EWTA,3000,257,20260112,.139926785714286,11337652,6332,PAIGE ELECTRIC CO LP
8888RTV,0,5272817,166,23825,1,AHVR1624T,1,137,20260113,314.59,11344228,101933,MATRIX NETWORK INC
8888RTV,0,5773456,91,5023,4,ANO-L7012R,4,830,20260113,57.64,11341931,8996,ADI
8888RTV,0,5773456,204,5086,1,SBP-120WMW,2,829,20260113,11.25,11344158,8996,ADI
8888RTV,0,5770342,12,1377,4,JVS-1V,1,815,20260113,422.45,11340263,8620,AIPHONE CORPORATION
8888RTV,0,5773456,196,3729,1,CB110,16,469,20260114,8.68,11293706,8996,ADI
8888RTV,0,5770345,2,4405,1,ADC-AC-ET10,2,232,20260115,143.15,11342457,220865,ALARM.COM INC
8888RTV,0,5773456,309,5206,1,ODC-59A,30,501,20260115,15.55,11347676,8996,ADI
8888RTV,0,5770426,12,1514,1,B-ACS6100R-E,1,650,20260115,1016.18,11342715,191253,BRIVO SYSTEMS LLC
8888RTV,0,5770345,19,4334,1,ADC-VDB750-TH,1,821,20260115,99,11331643,220865,ALARM.COM INC
8888RTV,0,5282114,365,37443,26,SIXSHOCK2A,5760,503,20260109,13.91,11322537,256963,ADEMCO INC
8888RTV,0,5773456,177,4803,1,ECR2450BP,1,274,20260109,2.06,11332545,8996,ADI
8888RTV,0,5773456,418,4263,1,SBP-137WMW1,6,342,20260109,27.89,11313354,8996,ADI
8888RTV,0,5773456,176,5036,1,XRN-420S-2TB,1,812,20260112,293.72,11342028,8996,ADI
8888RTV,0,5773456,204,4955,1,SBP-120WMW,2,829,20260113,11.25,11339631,8996,ADI
8888RTV,0,5770345,74,4404,1,ADC-AC-X100,2,266,20260113,269,11342321,220865,ALARM.COM INC
8888RTV,0,5770410,14,939,1,GA02411-US,360,501,20260113,176.4,11290517,269855,GOOGLE LLC
8888RTV,0,5773456,190,5073,3,ANO-L7082R,1,237,20260114,85.15,11344076,8996,ADI
8888RTV,0,5773456,224,5061,3,QNE-C9013RL,18,675,20260114,245.63,11342825,8996,ADI
8888RTV,0,5770345,15,4424,1,ADC-V724X,1,830,20260115,104.26,11346725,220865,ALARM.COM INC
8888RTV,0,5770345,56,4305,2,ADC-VC827P,480,501,20260109,113.96,11329168,220865,ALARM.COM INC
8888RTV,0,5773456,91,4894,4,ANO-L7012R,4,621,20260109,57.64,11336257,8996,ADI
8888RTV,0,5282114,330,37443,3,945T-WH,50,503,20260109,2.21,11322537,256963,ADEMCO INC
8888RTV,0,5752082,226,4851,1,WG-50781101,4,588,20260109,109.74,11337373,8996,ADI
8888RTV,0,5773456,224,4977,2,QNE-C9013RL,3,696,20260112,245.63,11339862,8996,ADI
8888RTV,0,5773456,279,4080,1,ANV-L7012R,1,197,20260112,57.64,11306481,8996,ADI
8888RTV,0,5773456,394,4876,4,ANO-L7022R,1,713,20260112,57.64,11335489,8996,ADI
8888RTV,0,5770345,59,4251,1,ADC-VDB770,34,501,20260113,120.69,11322095,220865,ALARM.COM INC
8888RTV,0,5770345,2,4350,1,ADC-AC-ET10,2,342,20260113,143.15,11335443,220865,ALARM.COM INC
8888RTV,0,5773456,196,5124,1,CB110,5,748,20260113,8.68,11344659,8996,ADI
8888RTV,0,5773456,91,4797,1,ANO-L7012R,4,238,20260114,57.64,11332437,8996,ADI
8888RTV,0,5773456,162,5226,2,XRN-1620SB1-4TB,1,819,20260115,790.61,11348929,8996,ADI
8888RTV,0,5773456,229,5194,1,QNV-C8011R,1,646,20260115,179.8,11347261,8996,ADI
8888RTV,0,5773456,81,5094,1,XRN-820S-2TB,2,343,20260115,498.43,11344169,8996,ADI
8888RTV,0,5282114,483,37395,1,ADTCONVERT-2,2730,503,20260109,41.2,11281832,256963,ADEMCO INC
8888RTV,0,5282114,483,37443,39,ADTCONVERT-2,910,503,20260109,41.2,11322537,256963,ADEMCO INC
8888RTV,0,5770342,83,1382,2,LEF-3L,1,631,20260113,196.35,11342950,8620,AIPHONE CORPORATION
8888RTV,0,5282114,149,37448,15,WLTP100,71,501,20260115,56.65,11322630,256963,ADEMCO INC
8888RTV,0,5282114,387,37452,29,SIXFOB2A,641,503,20260115,12.46,11322557,256963,ADEMCO INC
8888RTV,0,5773456,81,4974,1,XRN-820S-2TB,1,682,20260109,498.43,11339843,8996,ADI
8888RTV,0,5770457,37,1318,2,20NKS-02-000000,1,831,20260109,162.65,11332774,7092,HID GLOBAL
8888RTV,0,5770345,2,4298,1,ADC-AC-ET10,3,820,20260109,143.15,11328911,220865,ALARM.COM INC
8888RTV,0,5773456,423,4669,1,WD22PURZ,1,800,20260109,78.46,11327768,8996,ADI
8888RTV,0,5773456,43,4954,1,XRN-820S-4TB,1,459,20260112,572.87,11339571,8996,ADI
8888RTV,0,5773456,416,4995,1,ANE-L7012L,1,688,20260112,88.43,11340404,8996,ADI
8888RTV,0,5773456,321,4958,1,MF875,10,137,20260113,.89,11339670,8996,ADI
8888RTV,0,5770345,4,4373,1,ADC-AC-ET25,1,673,20260113,244.73,11338211,220865,ALARM.COM INC
8888RTV,0,5773456,176,5136,1,XRN-420S-2TB,1,782,20260114,293.72,11344827,8996,ADI
8888RTV,0,5773456,196,4880,1,CB110,8,815,20260114,8.68,11335613,8996,ADI
8888RTV,0,5773456,153,5253,1,TC-TR6,1,677,20260115,43.29,11349498,8996,ADI
8888RTV,0,5773456,81,5247,1,XRN-820S-2TB,1,826,20260115,498.43,11349176,8996,ADI
8888RTV,0,5770345,19,4293,1,ADC-VDB750-TH,1,821,20260115,99,11328102,220865,ALARM.COM INC
8888RTV,0,5773456,171,4907,1,2WTA-B,300,503,20260109,55.18,11337359,8996,ADI
8888RTV,0,5773456,279,5036,2,ANV-L7012R,3,812,20260112,57.64,11342028,8996,ADI
8888RTV,0,5770345,10,4363,2,ADC-AC-X1100,1,683,20260112,330,11337324,220865,ALARM.COM INC
8888RTV,0,5773456,117,3372,1,CBM,2,469,20260113,11.83,11281669,8996,ADI
8888RTV,0,5773456,362,4964,1,WM110,8,185,20260113,6.31,11339737,8996,ADI
8888RTV,0,5773456,416,5047,2,ANE-L7012L,4,888,20260114,88.43,11342353,8996,ADI
8888RTV,0,5770345,4,4363,1,ADC-AC-ET25,2,683,20260114,244.73,11337324,220865,ALARM.COM INC
8888RTV,0,5770457,17,1321,1,20NKS-00-000000,1,608,20260114,185.09,11335427,7092,HID GLOBAL
8888RTV,0,5770457,37,1342,1,20NKS-02-000000,2,691,20260115,162.65,11344511,7092,HID GLOBAL
8888RTV,0,5282114,452,37443,34,5800SMOKEV,426,503,20260109,36.26,11322537,256963,ADEMCO INC
8888RTV,0,5770462,1,2857,2,487343,2500,237,20260109,.0826285714285714,11339625,6332,PAIGE ELECTRIC CO LP
8888RTV,0,5770462,2,2897,1,493494,500,232,20260115,.1300625,11349034,6332,PAIGE ELECTRIC CO LP
8888RTV,0,5770410,26,942,1,GA09973-US,320,501,20260113,72.52,11290527,269855,GOOGLE LLC
8888RTV,0,5770410,27,941,1,GA09967-US,900,501,20260113,102.89,11290528,269855,GOOGLE LLC
8888RTV,0,5770345,55,4305,1,ADC-VC728PF,77,501,20260109,151.27,11329168,220865,ALARM.COM INC
