RecordType,Field1,Field2,Field3,Field4,Field5,PartNumber,Quantity,Field8,Date,Price,Field11,Field12,VendorName
8888RTV,0,5773456,415,4202,1,XRN-1620SB1-8TB,1,832,20251219,947.82,11310990,8996,ADI
8888RTV,0,5773456,176,4269,1,XRN-420S-2TB,1,692,20251219,293.72,11313451,8996,ADI
8888RTV,0,5770345,52,4064,9,ADC-VACC-MNT110,155,503,20251222,15.05,11297842,220865,ALARM.COM INC
8888RTV,0,5773456,279,4245,2,ANV-L7012R,2,800,20251222,57.64,11313159,8996,ADI
8888RTV,0,5770345,87,4162,8,ADC-SEM300-ADT-VT-AT5,501,20251223,105,11308845,220865,ALARM.COM,INC
8888RTV,0,5773456,279,4316,1,ANV-L7012R,6,782,20251223,57.64,11315284,8996,ADI
8888RTV,0,5773456,176,4352,1,XRN-420S-2TB,1,888,20251223,293.72,11317134,8996,ADI
8888RTV,0,5770462,13,2760,2,454652AWHA,1000,529,20251223,0.194196875,11313038,6332,PAIGE ELECTRIC CO LP
8888RTV,0,5770345,2,4129,1,ADC-AC-ET10,1,826,20251223,143.15,11304661,220865,ALARM.COM INC
8888RTV,0,5773456,81,4267,3,XRN-820S-2TB,1,815,20251223,498.43,11313379,8996,ADI
8888RTV,0,5773456,192,4327,1,DS-7608NI-Q2/8P-4TB,1,379,20251224,290.01,11315576,8996,ADI
8888RTV,0,5770345,15,4150,1,ADC-V724X,1,835,20251219,104.26,11307414,220865,ALARM.COM INC
8888RTV,0,5773456,392,3928,1,CB130T,7,675,20251219,8.68,11300610,8996,ADI
8888RTV,0,5773456,69,4334,4,0E-22LED3,1,888,20251222,112.89,11315783,8996,ADI
8888RTV,0,5752082,35,4821,3,WG-21145501,3,588,20251222,50.58,11313200,8996,ADI
8888RTV,0,5773456,416,4058,4,ANE-L7012L,4,233,20251222,88.43,11306167,8996,ADI
8888RTV,0,5770410,6,908,1,GA01318-US,2160,503,20251222,102.9,11263158,269855,GOOGLE LLC
8888RTV,0,5770410,6,901,1,GA01318-US,720,501,20251222,102.9,11263146,269855,GOOGLE LLC
8888RTV,0,5773456,172,4212,1,5816OD,1,812,20251223,51.16,11311269,8996,ADI
8888RTV,0,5773456,155,4408,1,5816BR,2,827,20251224,6.86,11317757,8996,ADI
8888RTV,0,5770345,2,4122,1,ADC-AC-ET10,3,693,20251219,143.15,11304002,220865,ALARM.COM INC
8888RTV,0,5770426,33,1461,1,B-ACS300-E-B,1,831,20251223,480.11,11319954,191253,BRIVO SYSTEMS LLC
8888RTV,0,5770457,37,1257,1,20NKS-02-000000,4,612,20251222,156.85,11311846,7092,HID GLOBAL
8888RTV,0,5770342,12,1339,2,JVS-1V,1,327,20251222,406.3,11311654,8620,AIPHONE CORPORATION
8888RTV,0,5615672,48,1125,15,PG9312,48,501,20251223,59.09,11309647,29905,TYCO SAFETY PRODUCTS CANADA LTD
8888RTV,0,5615672,79,1117,1,SCW-BATTERYHC,40,501,20251219,28.41,11295972,29905,TYCO SAFETY PRODUCTS CANADA LTD
8888RTV,0,5770342,62,1341,1,JOS-1VW,4,777,20251222,587.35,11313304,8620,AIPHONE CORPORATION
8888RTV,0,5770342,60,1348,1,JOS-1AW,2,685,20251224,538.9,11317960,8620,AIPHONE CORPORATION
8888RTV,0,5770457,7,1240,1,1346LNSMN,100,673,20251224,3.89,11304039,7092,HID GLOBAL
8888RTV,0,5770409,13,341,2,28170,48,501,20251222,21.74,11313140,195769,JASCO PRODUCTS COMPANY LLC
8888RTV,0,5770345,75,4144,1,ADC-VACC-729-JB,10,676,20251219,12.5,11306671,220865,ALARM.COM INC
8888RTV,0,5773456,7,4273,2,ARN-410S-2TB,1,686,20251219,248.91,11313560,8996,ADI
8888RTV,0,5773456,91,4056,2,ANO-L7012R,9,343,20251219,57.64,11306169,8996,ADI
8888RTV,0,5770345,75,4164,1,ADC-VACC-729-JB,4,830,20251219,12.5,11308903,220865,ALARM.COM INC
8888RTV,0,5282114,330,37382,4,945T-WH,300,503,20251222,2.21,11275511,256963,ADEMCO INC
8888RTV,0,5282114,373,37387,38,SIXHEATVA,50,501,20251222,33.99,11275595,256963,ADEMCO INC
8888RTV,0,5773984,1,1,S50DTCAF,3000,501,20251222,0.152851542,11291035,265764,THE,PRINTING FULFILLMENT AND MAILING GRO
8888RTV,0,5770345,55,4128,1,ADC-VC728PF,12,501,20251222,151.27,11304474,220865,ALARM.COM INC
8888RTV,0,5770462,2,2764,1,493494,500,703,20251222,0.1300625,11313384,6332,PAIGE ELECTRIC CO LP
8888RTV,0,5615672,49,1121,9,PG9901,BATT,18,501,20251223,64.1,11309018,29905           TYCO SAFETY PRODUCTS CANADA LTD
8888RTV,0,5770345,81,4172,2,ADC-W115C,1,685,20251223,35,11309519,220865,ALARM.COM INC
8888RTV,0,5773456,393,4282,3,ARN-810S-2TB,2,685,20251219,277.95,11313833,8996,ADI
8888RTV,0,5773456,392,3206,1,CB130T,7,274,20251219,8.68,11275534,8996,ADI
8888RTV,0,5773456,91,4231,2,ANO-L7012R,16,207,20251219,57.64,11312977,8996,ADI
8888RTV,0,5770345,10,4099,2,ADC-AC-X1100,1,827,20251219,330,11300481,220865,ALARM.COM INC
8888RTV,0,5282114,97,37382,29,SIXPIRA,5150,503,20251222,24.36,11275511,256963,ADEMCO INC
8888RTV,0,5282114,460,37382,35,300-10794,38,503,20251222,5.1,11275511,256963,ADEMCO INC
8888RTV,0,5770457,37,1272,2,20NKS-02-000000,1,316,20251222,156.85,11313989,7092,HID GLOBAL
8888RTV,0,5773456,117,3752,1,CBM,2,274,20251222,11.83,11295042,8996,ADI
8888RTV,0,5773456,249,4288,2,TREX-XL2,1,316,20251222,102.21,11313989,8996,ADI
8888RTV,0,5770345,68,3725,3,ADC-CSVR2116P-1X12TB12,503,20251222,689,11256119,220865,ALARM.COM,INC
8888RTV,0,5770345,90,4187,4,ADC-AC-AERO-PWP2M-A,1,836,20251222,400,11311489,220865,ALARM.COM INC
8888RTV,0,5615672,78,1125,5,SCW9057DOOR,60,501,20251223,2.72,11309647,29905,TYCO SAFETY PRODUCTS CANADA LTD
8888RTV,0,5770345,24,4135,2,ADC-AC-CARD-50H4-SO11,469,20251223,56.5,11306348,220865,ALARM.COM,INC
8888RTV,0,5282114,455,37387,36,SIXSMOKEVA,1048,501,20251223,36.26,11275595,256963,ADEMCO INC
8888RTV,0,5773456,416,4137,2,ANE-L7012L,4,379,20251223,88.43,11308941,8996,ADI
8888RTV,0,5773456,130,4387,3,ANE-L7012R,4,692,20251224,88.43,11317397,8996,ADI
8888RTV,0,5770345,19,4108,1,ADC-VDB750-TH,1,821,20251219,99,11300999,220865,ALARM.COM INC
8888RTV,0,5773456,404,4285,2,ANV-L7082R,6,659,20251219,85.15,11313883,8996,ADI
8888RTV,0,5282114,483,37386,50,ADTCONVERT-2,240,501,20251222,41.2,11275586,256963,ADEMCO INC
8888RTV,0,5282114,455,37382,41,SIXSMOKEVA,2122,503,20251222,36.26,11275511,256963,ADEMCO INC
8888RTV,0,5282114,375,37381,48,SIXRPTRA,576,503,20251222,73.65,11275497,256963,ADEMCO INC
8888RTV,0,5770345,55,4066,1,ADC-VC728PF,23,501,20251222,151.27,11297865,220865,ALARM.COM INC
8888RTV,0,5773456,393,4359,2,ARN-810S-2TB,1,675,20251223,277.95,11317250,8996,ADI
8888RTV,0,5773456,117,4300,1,CBM,2,729,20251223,11.83,11315126,8996,ADI
8888RTV,0,5770462,28,2765,2,71536100BL,1,262,20251223,53.33470833,11313422,6332,PAIGE ELECTRIC CO LP
8888RTV,0,5770426,33,1459,1,B-ACS300-E-B,1,831,20251223,480.11,11319926,191253,BRIVO SYSTEMS LLC
8888RTV,0,5773456,59,4471,2,QND-7012R,4,621,20251224,129.53,11320745,8996,ADI
8888RTV,0,5770409,9,338,1,46565,1,821,20251224,24.95,11312009,195769,JASCO PRODUCTS COMPANY LLC
8888RTV,0,5773456,43,4174,1,XRN-820S-4TB,1,817,20251219,572.87,11309859,8996,ADI
8888RTV,0,5770457,17,1260,2,20NKS-00-000000,1,837,20251222,178.48,11313199,7092,HID GLOBAL
8888RTV,0,5773456,267,4142,1,DS-2CD2023G0-I,2.8MM3,233,20251222,79.5,11309020,8996,ADI
8888RTV,0,5770345,10,4138,1,ADC-AC-X1100,1,469,20251222,330,11306369,220865,ALARM.COM INC
8888RTV,0,5773456,81,4308,3,XRN-820S-2TB,2,831,20251224,498.43,11315253,8996,ADI
8888RTV,0,5773456,279,4308,5,ANV-L7012R,30,831,20251224,57.64,11315253,8996,ADI
8888RTV,0,5770426,33,1445,1,B-ACS300-E-B,1,831,20251219,480.11,11313881,191253,BRIVO SYSTEMS LLC
8888RTV,0,5770345,65,3725,4,ADC-CSVR2108P-1X3TB,85,503,20251219,359,11256119,220865,ALARM.COM INC
8888RTV,0,5773456,190,4203,1,ANO-L7082R,8,603,20251219,85.15,11311012,8996,ADI
8888RTV,0,5282114,87,37387,4,SF3000PCB,18,501,20251222,39.41,11275595,256963,ADEMCO INC
8888RTV,0,5773456,416,4196,2,ANE-L7012L,3,681,20251222,88.43,11310923,8996,ADI
8888RTV,0,5770345,10,4148,2,ADC-AC-X1100,1,693,20251222,330,11307068,220865,ALARM.COM INC
8888RTV,0,5770415,36,624,3,QS5210-840,40,501,20251222,43.7,11297930,256872,"QOLSYS, INC"
8888RTV,0,5770345,54,4064,12,ADC-VC727P,70,503,20251222,131.49,11297842,220865,ALARM.COM INC
8888RTV,0,5770457,37,1255,2,20NKS-02-000000,1,817,20251222,156.85,11309889,7092,HID GLOBAL
8888RTV,0,5770457,36,1264,1,20KTKS-02-000000,1,573,20251222,281.24,11313446,7092,HID GLOBAL
8888RTV,0,5770462,21,2767,2,710536EWTA,10000,274,20251222,0.225166452,11313911,6332,PAIGE ELECTRIC CO LP
8888RTV,0,5615672,84,1125,8,WLS922L-433,144,501,20251223,40.01,11309647,29905,TYCO SAFETY PRODUCTS CANADA LTD
8888RTV,0,5282114,238,37387,11,5800PIR-RES,180,501,20251223,24.36,11275595,256963,ADEMCO INC
8888RTV,0,5770462,31,2721,1,808050-A,500,608,20251223,0.33906,11302052,6332,PAIGE ELECTRIC CO LP
8888RTV,0,5773456,418,4193,1,SBP-137WMW1,26,815,20251223,27.89,11310928,8996,ADI
8888RTV,0,5770462,2,2760,1,493494,500,529,20251223,0.1300625,11313038,6332,PAIGE ELECTRIC CO LP
8888RTV,0,5773456,192,4326,1,DS-7608NI-Q2/8P-4TB,1,708,20251224,290.01,11315580,8996,ADI
8888RTV,0,5282114,477,37382,52,ADTZWM8X,22,503,20251222,33.99,11275511,256963,ADEMCO INC
8888RTV,0,5773456,432,4270,1,ARN-1610S-4TB,1,697,20251219,464.63,11313490,8996,ADI
8888RTV,0,5752082,13,4819,2,WG-21035801,14,834,20251219,34.74,11309295,8996,ADI
8888RTV,0,5282114,368,37404,1,6290W,215,501,20251223,145.83,11290919,256963,ADEMCO INC
8888RTV,0,5773456,426,4184,2,SBV-A14B,6,813,20251219,21.02,11310927,8996,ADI
8888RTV,0,5773456,392,1531,1,CB130T,5,274,20251219,8.68,11219369,8996,ADI
8888RTV,0,5282114,483,37381,58,ADTCONVERT-2,510,503,20251222,41.2,11275497,256963,ADEMCO INC
8888RTV,0,5773456,416,4112,2,ANE-L7012L,7,180,20251222,88.43,11307448,8996,ADI
8888RTV,0,5770462,23,2763,2,710548EWTA,10000,238,20251223,0.139926786,11313238,6332,PAIGE ELECTRIC CO LP
8888RTV,0,5770345,24,4140,2,ADC-AC-CARD-50H4-SO11,469,20251223,56.5,11306386,220865,ALARM.COM,INC
8888RTV,0,5773456,225,4165,1,SBV-136BW,6,816,20251222,10.78,11309596,8996,ADI
8888RTV,0,5773984,3,1,VRISKFINS,100,501,20251222,0.12,11291035,265764,THE,PRINTING FULFILLMENT AND MAILING GRO
8888RTV,0,5773456,81,4471,1,XRN-820S-2TB,1,621,20251224,498.43,11320745,8996,ADI
8888RTV,0,5773456,426,4405,1,SBV-A14B,7,377,20251224,21.02,11317678,8996,ADI
8888RTV,0,5770345,90,4131,4,ADC-AC-AERO-PWP2M-A,2,693,20251219,400,11304766,220865,ALARM.COM INC
8888RTV,0,5773456,224,4156,3,QNE-C9013RL,6,815,20251219,245.63,11309356,8996,ADI
8888RTV,0,5770457,22,1235,1,3350PMSMV,100,831,20251222,2.06,11302522,7092,HID GLOBAL
8888RTV,0,5282114,172,37382,21,1321-1,3,503,20251222,9.11,11275511,256963,ADEMCO INC
8888RTV,0,5770345,2,4125,2,ADC-AC-ET10,1,53,20251222,143.15,11304208,220865,ALARM.COM INC
8888RTV,0,5773456,279,4136,2,ANV-L7012R,5,940,20251222,57.64,11308875,8996,ADI
8888RTV,0,5773456,416,4206,1,ANE-L7012L,3,816,20251222,88.43,11311119,8996,ADI
8888RTV,0,5773456,242,4068,1,5355AGK00,1,940,20251222,383.24,11306298,8996,ADI
8888RTV,0,5773456,392,3497,2,CB130T,4,834,20251223,8.68,11286220,8996,ADI
8888RTV,0,5773456,416,4337,1,ANE-L7012L,2,669,20251223,88.43,11315815,8996,ADI
8888RTV,0,5773456,91,4353,3,ANO-L7012R,8,682,20251223,57.64,11317195,8996,ADI
8888RTV,0,5773456,416,4228,3,ANE-L7012L,8,827,20251223,88.43,11312118,8996,ADI
8888RTV,0,5773456,91,4385,4,ANO-L7012R,5,829,20251224,57.64,11317390,8996,ADI
8888RTV,0,5770457,22,1268,1,3350PMSMV,100,233,20251222,2.06,11313761,7092,HID GLOBAL
8888RTV,0,5773456,404,4254,1,ANV-L7082R,2,630,20251222,85.15,11313150,8996,ADI
8888RTV,0,5282114,149,37382,28,WLTP100,120,503,20251222,56.65,11275511,256963,ADEMCO INC
8888RTV,0,5282114,483,37382,56,ADTCONVERT-2,510,503,20251222,41.2,11275511,256963,ADEMCO INC
8888RTV,0,5770345,56,4128,2,ADC-VC827P,480,501,20251222,113.96,11304474,220865,ALARM.COM INC
8888RTV,0,5770345,10,4156,1,ADC-AC-X1100,1,829,20251222,330,11308742,220865,ALARM.COM INC
8888RTV,0,5770345,2,4077,1,ADC-AC-ET10,2,693,20251222,143.15,11298831,220865,ALARM.COM INC
8888RTV,0,5773456,91,4415,3,ANO-L7012R,6,836,20251223,57.64,11318095,8996,ADI
8888RTV,0,5770457,22,1272,1,3350PMSMV,100,316,20251224,2.06,11313989,7092,HID GLOBAL
8888RTV,0,5770457,22,1228,1,3350PMSMV,100,379,20251224,2.06,11301774,7092,HID GLOBAL
8888RTV,0,5770457,36,1284,1,20KTKS-02-000000,1,829,20251222,281.24,11315747,7092,HID GLOBAL
8888RTV,0,5773919,1,1,24BA450-B,5,693,20251219,0,11273148,157079,CDW,DIRECT LLC
8888RTV,0,5770342,12,1343,1,JVS-1V,1,829,20251223,406.3,11315742,8620,AIPHONE CORPORATION
8888RTV,0,5615672,50,1125,10,PG9905,54,501,20251223,41.79,11309647,29905,TYCO SAFETY PRODUCTS CANADA LTD
8888RTV,0,5615672,53,1119,6,PG9920,18,501,20251223,90.73,11297866,29905,TYCO SAFETY PRODUCTS CANADA LTD
8888RTV,0,5615672,87,1125,6,WS4936,840,501,20251223,42.99,11309647,29905,TYCO SAFETY PRODUCTS CANADA LTD
8888RTV,0,5752082,226,4823,1,WG-50781101,4,685,20251219,109.74,11313833,8996,ADI
8888RTV,0,5282114,6,37387,22,ADTZWM,3,501,20251222,33.99,11275595,256963,ADEMCO INC
8888RTV,0,5773958,1,1,IGP-02,700,503,20251223,11.5,11283628,226431,MOBILEHELP,LLC
8888RTV,0,5770426,12,1453,1,B-ACS6100R-E,1,850,20251224,940.91,11315534,191253,BRIVO SYSTEMS LLC
8888RTV,0,5773456,113,4404,1,0-000-701-01,21,677,20251223,29.27,11317667,8996,ADI
8888RTV,0,5770345,75,4174,1,ADC-VACC-729-JB,9,815,20251222,12.5,11309698,220865,ALARM.COM INC
8888RTV,0,5773456,81,4164,1,XRN-820S-2TB,1,232,20251219,498.43,11309580,8996,ADI
8888RTV,0,5773456,393,4177,1,ARN-810S-2TB,1,646,20251219,277.95,11310758,8996,ADI
8888RTV,0,5770345,90,4145,2,ADC-AC-AERO-PWP2M-A,1,837,20251219,400,11306680,220865,ALARM.COM INC
8888RTV,0,5770345,4,4133,1,ADC-AC-ET25,1,459,20251219,244.73,11306073,220865,ALARM.COM INC
8888RTV,0,5773456,176,4111,1,XRN-420S-2TB,3,185,20251219,293.72,11307399,8996,ADI
8888RTV,0,5282114,264,37387,15,5834-4ADT,70,501,20251222,12.46,11275595,256963,ADEMCO INC
8888RTV,0,5770426,33,1409,2,B-ACS300-E-B,1,342,20251222,480.11,11304336,191253,BRIVO SYSTEMS LLC
8888RTV,0,5773456,426,4290,1,SBV-A14B,5,713,20251222,21.02,11314031,8996,ADI
8888RTV,0,5282114,282,37382,8,6150ADT,28,503,20251222,35.62,11275511,256963,ADEMCO INC
8888RTV,0,5770345,4,4148,1,ADC-AC-ET25,1,693,20251222,244.73,11307068,220865,ALARM.COM INC
8888RTV,0,5770345,24,4100,3,ADC-AC-CARD-50H4-SO11,827,20251222,56.5,11300547,220865,ALARM.COM,INC
8888RTV,0,5770345,24,4121,3,ADC-AC-CARD-50H4-SO11,469,20251222,56.5,11303015,220865,ALARM.COM,INC
8888RTV,0,5770345,10,4140,1,ADC-AC-X1100,1,469,20251222,330,11306386,220865,ALARM.COM INC
8888RTV,0,5770345,55,4064,1,ADC-VC728PF,47,503,20251222,151.27,11297842,220865,ALARM.COM INC
8888RTV,0,5773456,7,4271,1,ARN-410S-2TB,1,829,20251222,248.91,11313511,8996,ADI
8888RTV,0,5770345,10,4198,1,ADC-AC-X1100,1,703,20251222,330,11313384,220865,ALARM.COM INC
8888RTV,0,5282114,462,37387,40,ADTLTE-V3,276,501,20251223,56.65,11275595,256963,ADEMCO INC
8888RTV,0,5774088,1,1,WD43PURZ,2,940,20251223  0,11317306,8996,ADI,,
8888RTV,0,5773456,91,4207,1,ANO-L7012R,1,834,20251223,57.64,11311166,8996,ADI
8888RTV,0,5773456,392,4244,2,CB130T,6,342,20251224,8.68,11313153,8996,ADI
8888RTV,0,5770345,24,4197,3,ADC-AC-CARD-50H4-SO11,835,20251224,56.5,11313311,220865,ALARM.COM,INC
8888RTV,0,5770462,1,2786,1,487343,2000,207,20251224,0.082628571,11317226,6332,PAIGE ELECTRIC CO LP
8888RTV,0,5770345,10,4146,1,ADC-AC-X1100,1,837,20251219,330,11306712,220865,ALARM.COM INC
8888RTV,0,5773456,159,4180,1,0E-CAT5CMWH,15,824,20251219,100.99,11310823,8996,ADI
8888RTV,0,5282114,334,37386,3,958,148,501,20251222,14.68,11275586,256963,ADEMCO INC
8888RTV,0,5773456,416,4281,1,ANE-L7012L,1,673,20251222,88.43,11313773,8996,ADI
8888RTV,0,5770457,37,1279,2,20NKS-02-000000,1,316,20251222,156.85,11315424,7092,HID GLOBAL
8888RTV,0,5773456,279,4236,2,ANV-L7012R,4,781,20251222,57.64,11313041,8996,ADI
8888RTV,0,5770345,90,4135,3,ADC-AC-AERO-PWP2M-A,1,469,20251222,400,11306348,220865,ALARM.COM INC
8888RTV,0,5773456,91,4245,4,ANO-L7012R,14,800,20251222,57.64,11313159,8996,ADI
8888RTV,0,5770410,29,904,1,GA01892-US,560,501,20251222,68.6,11263154,269855,GOOGLE LLC
8888RTV,0,5770462,2,2782,1,493494,5000,357,20251223,0.1300625,11315939,6332,PAIGE ELECTRIC CO LP
8888RTV,0,5773456,416,4409,2,ANE-L7012L,4,469,20251223,88.43,11317801,8996,ADI
8888RTV,0,5773456,91,4399,3,ANO-L7012R,2,262,20251223,57.64,11317600,8996,ADI
8888RTV,0,5770457,22,1256,2,3350PMSMV,100,630,20251223,2.06,11310851,7092,HID GLOBAL
8888RTV,0,5773456,121,4211,3,SBV-140BW,3,342,20251224,21.02,11311342,8996,ADI
8888RTV,0,5773456,190,4131,3,ANO-L7082R,2,678,20251224,85.15,11308804,8996,ADI
8888RTV,0,5773456,249,4226,2,TREX-XL2,1,612,20251224,102.21,11311846,8996,ADI
8888RTV,0,5773456,279,4076,2,ANV-L7012R,15,185,20251219,57.64,11306460,8996,ADI
8888RTV,0,5773456,392,3090,1,CB130T,7,207,20251219,8.68,11271414,8996,ADI
8888RTV,0,5773456,279,4194,3,ANV-L7012R,23,819,20251222,57.64,11310921,8996,ADI
8888RTV,0,5773456,416,4241,6,ANE-L7012L,7,816,20251222,88.43,11313148,8996,ADI
8888RTV,0,5770345,90,3867,4,ADC-AC-AERO-PWP2M-A,1,342,20251222,400,11273631,220865,ALARM.COM INC
8888RTV,0,5770342,66,1344,5,JP-DA,3,357,20251222,188.7,11315912,8620,AIPHONE CORPORATION
8888RTV,0,5773456,81,4229,1,XRN-820S-2TB,1,827,20251223,498.43,11312122,8996,ADI
8888RTV,0,5773456,174,4228,1,0E-CAT5RWH,1,827,20251223,109.99,11312118,8996,ADI
8888RTV,0,5770345,6,4205,1,ADC-AC-LP1502-PSE,1,573,20251223,901,11315208,220865,ALARM.COM INC
8888RTV,0,5773456,279,4415,2,ANV-L7012R,1,836,20251223,57.64,11318095,8996,ADI
8888RTV,0,5773456,404,4385,5,ANV-L7082R,2,829,20251223,85.15,11317390,8996,ADI
8888RTV,0,5773456,43,4467,1,XRN-820S-4TB,1,826,20251224,572.87,11320646,8996,ADI
8888RTV,0,5396030,36,1,SSGB5R0-29-WH,500000,503,20251219  0,222178,SERCOMM CORP,,,
8888RTV,0,5770345,4,4118,3,ADC-AC-ET25,5,725,20251219,244.73,11302684,220865,ALARM.COM INC
8888RTV,0,5770457,9,1227,1,1386LGGMN,200,823,20251219,3.59,11299854,7092,HID GLOBAL
8888RTV,0,5770345,90,4181,4,ADC-AC-AERO-PWP2M-A,1,459,20251219,400,11311056,220865,ALARM.COM INC
8888RTV,0,5770345,90,4219,3,ADC-AC-AERO-PWP2M-A,1,748,20251222,400,11317753,220865,ALARM.COM INC
8888RTV,0,5282114,430,37382,48,ADTZWMX,10,503,20251222,33.99,11275511,256963,ADEMCO INC
8888RTV,0,5282114,353,37387,35,CELLANT3DBPK,2,501,20251222,72.51,11275595,256963,ADEMCO INC
8888RTV,0,5282114,97,37387,27,SIXPIRA,8560,501,20251222,24.36,11275595,256963,ADEMCO INC
8888RTV,0,5615672,95,1125,3,WT4901,36,501,20251223,31.63,11309647,29905,TYCO SAFETY PRODUCTS CANADA LTD
8888RTV,0,5773456,332,4258,1,PB-EXIT,3,782,20251223,66.85,11313242,8996,ADI
8888RTV,0,5282114,479,37387,47,SIXMINICT3A,3732,501,20251223,13.88,11275595,256963,ADEMCO INC
8888RTV,0,5773456,426,4253,2,SBV-A14B,11,379,20251223,21.02,11313155,8996,ADI
8888RTV,0,5773456,249,4410,2,TREX-XL2,5,327,20251224,102.21,11317812,8996,ADI
8888RTV,0,5770345,81,4142,1,ADC-W115C,1,683,20251219,35,11306506,220865,ALARM.COM INC
8888RTV,0,5770409,13,340,1,28170,48,503,20251219,21.74,11313138,195769,JASCO PRODUCTS COMPANY LLC
8888RTV,0,5773456,91,4273,1,ANO-L7012R,3,686,20251219,57.64,11313560,8996,ADI
8888RTV,0,5770345,75,4147,1,ADC-VACC-729-JB,4,837,20251219,12.5,11306762,220865,ALARM.COM INC
8888RTV,0,5773456,190,4248,2,ANO-L7082R,2,603,20251219,85.15,11313160,8996,ADI
8888RTV,0,5282114,259,37387,6,5821,113,501,20251222,34.39,11275595,256963,ADEMCO INC
8888RTV,0,5773456,176,4334,1,XRN-420S-2TB,1,888,20251222,293.72,11315783,8996,ADI
8888RTV,0,5282114,184,37382,31,300-07332US,6,503,20251222,6.8,11275511,256963,ADEMCO INC
8888RTV,0,5282114,257,37382,24,5819S,13,503,20251222,15.86,11275511,256963,ADEMCO INC
8888RTV,0,5773859,1,1,TL-PA7017KIT,33,501,20251222,23,11256215,223704,TP,LINK USA CORPORATION
8888RTV,0,5282114,184,37379,31,300-07332US,8,503,20251222,6.8,11275450,256963,ADEMCO INC
8888RTV,0,5773456,43,4112,1,XRN-820S-4TB,1,180,20251222,572.87,11307448,8996,ADI
8888RTV,0,5770345,24,4129,3,ADC-AC-CARD-50H4-SO11,826,20251222,56.5,11304661,220865,ALARM.COM,INC
8888RTV,0,5770345,90,4186,4,ADC-AC-AERO-PWP2M-A,1,459,20251222,400,11311398,220865,ALARM.COM INC
8888RTV,0,5773456,69,4165,4,0E-22LED3,1,816,20251222,112.89,11309596,8996,ADI
8888RTV,0,5770345,67,3725,2,ADC-CSVR2116P-1X6TB,21,503,20251222,479,11256119,220865,ALARM.COM INC
8888RTV,0,5770462,21,2761,1,710536EWTA,1000,677,20251222,0.225166452,11313089,6332,PAIGE ELECTRIC CO LP
8888RTV,0,5770342,62,1342,1,JOS-1VW,1,612,20251222,587.35,11313306,8620,AIPHONE CORPORATION
8888RTV,0,5773456,153,4230,1,TC-TR6,1,827,20251223,43.29,11312132,8996,ADI
8888RTV,0,5615672,90,1121,1,WS4945,120,501,20251223,14.92,11309018,29905,TYCO SAFETY PRODUCTS CANADA LTD
8888RTV,0,5770462,28,2760,3,71536100BL,1,529,20251223,53.33470833,11313038,6332,PAIGE ELECTRIC CO LP
8888RTV,0,5773456,91,4405,2,ANO-L7012R,7,377,20251224,57.64,11317678,8996,ADI
8888RTV,0,5282114,477,37387,45,ADTZWM8X,25,501,20251223,33.99,11275595,256963,ADEMCO INC
8888RTV,0,5773456,432,4156,2,ARN-1610S-4TB,1,815,20251219,464.63,11309356,8996,ADI
8888RTV,0,5282114,163,37382,5,FG1625ADT,35,503,20251222,24.02,11275511,256963,ADEMCO INC
8888RTV,0,5773456,44,3705,1,5800MICRA,2,377,20251224,35.59,11292993,8996,ADI
8888RTV,0,5770347,1,345,1,EN-BR304P-0,1,782,20251223,434.25,11315284,242767,EAGLE EYE NETWORKS INC
8888RTV,0,5282114,415,37382,38,WPADT-1,70,503,20251222,4.52,11275511,256963,ADEMCO INC
8888RTV,0,5282114,380,37382,45,LTEM-XV,50,503,20251222,95.17,11275511,256963,ADEMCO INC
8888RTV,0,5770410,23,902,1,GA05551-US,300,501,20251222,186.22,11263147,269855,GOOGLE LLC
8888RTV,0,5773456,393,4265,4,ARN-810S-2TB,1,342,20251219,277.95,11313373,8996,ADI
8888RTV,0,5773456,59,4200,1,QND-7012R,1,867,20251219,129.53,11310983,8996,ADI
8888RTV,0,5773456,279,4156,1,ANV-L7012R,8,815,20251219,57.64,11309356,8996,ADI
8888RTV,0,5773456,81,4194,2,XRN-820S-2TB,3,819,20251222,498.43,11310921,8996,ADI
8888RTV,0,5282114,181,37382,16,300-03866,352,503,20251222,16.15,11275511,256963,ADEMCO INC
8888RTV,0,5773456,224,3962,6,QNE-C9013RL,4,827,20251223,245.63,11301936,8996,ADI
8888RTV,0,5770345,74,4122,3,ADC-AC-X100,1,693,20251219,269,11304002,220865,ALARM.COM INC
8888RTV,0,5770410,14,910,1,GA02411-US,1008,503,20251222,176.4,11263160,269855,GOOGLE LLC
8888RTV,0,5774090,1,1,WD64PURZ,2,691,20251223,0,11317809,157079,CDW,DIRECT LLC
8888RTV,0,5770345,19,4196,1,ADC-VDB750-TH,1,327,20251223,99,11313241,220865,ALARM.COM INC
8888RTV,0,5773456,426,4368,2,SBV-A14B,6,752,20251224,21.02,11317336,8996,ADI
8888RTV,0,5770345,90,4197,4,ADC-AC-AERO-PWP2M-A,1,835,20251224,400,11313311,220865,ALARM.COM INC
8888RTV,0,5773456,81,4131,2,XRN-820S-2TB,2,678,20251224,498.43,11308804,8996,ADI
8888RTV,0,5770345,19,4154,1,ADC-VDB750-TH,1,677,20251219,99,11308707,220865,ALARM.COM INC
